Country,Date,Temp_Max,Temp_Min,Temp_Mean,Precipitation_Sum,Windspeed_Max,Windgusts_Max,Sunshine_Duration
Argentina,24-11-2017,22,6.7,14.9,0,22.4,40.7,48752
Argentina,25-11-2017,28,14.4,21.1,0,25.5,46.4,48833.16
Argentina,26-11-2017,32.9,16.3,24,0,43.9,81,48912.22
Argentina,27-11-2017,20.6,11.6,16.1,0,32.9,63,48989.11
Argentina,28-11-2017,25.8,11.5,18.8,0.5,20.9,43.6,49063.76
Argentina,29-11-2017,27.5,18.3,22.6,2.7,23.8,43.6,46136.16
Argentina,30-11-2017,30.3,17.4,22.9,0.3,20.2,39.2,39765.9
Argentina,01-12-2017,24.1,16.2,19.7,3.2,21.9,42.1,11938.45
Argentina,02-12-2017,21.4,14.4,17.7,0.7,21.6,41.8,23224.14
Argentina,03-12-2017,22.1,11.3,16,0,29.3,56.5,48392.6
Argentina,04-12-2017,23.4,9.9,16.8,0,17.2,31.3,48288.25
Argentina,05-12-2017,27.2,14.9,21.3,0,20.8,40.3,37779.68
Argentina,06-12-2017,32.3,15.7,23.4,3.2,30.3,60.5,49568.06
Argentina,07-12-2017,28.3,12.5,20.3,0,21.3,44.6,49618.02
Argentina,08-12-2017,31,19.3,24.7,0,22.9,51.1,49619.33
Argentina,09-12-2017,27.5,18.9,22.8,0,28.9,58.3,49614.68
Argentina,10-12-2017,27.4,16.2,22.4,0,29.3,56.9,49608.18
Argentina,11-12-2017,28.5,11.8,20.4,0,20.5,39.2,49599.84
Argentina,12-12-2017,31.1,19.1,24.4,0.6,25.9,53.3,39077.02
Argentina,13-12-2017,22.2,17.2,19.4,2.5,21.4,45,1482.92
Argentina,14-12-2017,31.4,18.8,24.8,0,27.3,55.8,49564.05
Argentina,15-12-2017,31.9,18.6,25.4,0,22.9,45.4,49099.51
Argentina,16-12-2017,34.8,14.5,24.6,0,44.3,82.8,49530.61
Argentina,17-12-2017,21.7,12.4,17.3,0,24.6,50.4,49510.23
Argentina,18-12-2017,27.2,14,20.7,0,23.5,47.9,49487.51
Argentina,19-12-2017,29.8,17.9,23.9,0,22.7,46.8,49462.53
Argentina,20-12-2017,33.3,19,25.2,0.3,30.8,58.3,49435.38
Argentina,21-12-2017,29.3,20,24.5,0.9,20.5,41.4,49406.19
Argentina,22-12-2017,30.3,19.9,24.9,0.3,21.4,48.6,49416.83
Argentina,23-12-2017,23,13.6,18.5,0,25.7,47.2,49383.02
Argentina,24-12-2017,32.1,15.2,22.9,0,27.9,55.1,49307.21
Argentina,25-12-2017,34.6,20.8,27.6,0,24.2,48.6,49309.83
Argentina,26-12-2017,31.1,19.6,26.3,0,24.1,49.3,48883.42
Argentina,27-12-2017,34.2,18.6,26.1,0,21.8,43.2,49230.15
Argentina,28-12-2017,36.3,23.4,29.6,0,18.7,38.9,49188.22
Argentina,29-12-2017,36.2,21.3,29.1,0,20.4,42.5,49145.07
Argentina,30-12-2017,29.3,19,25.6,0.6,24.4,51.5,47931.2
Argentina,31-12-2017,27.6,16.8,22.3,0,26.1,54.4,36724.81
Argentina,01-01-2018,31.4,17.9,24.7,0,19.7,41.8,49079.04
Argentina,02-01-2018,27.8,18.8,23.4,0,29.8,57.2,39746.41
Argentina,03-01-2018,33.4,20.3,26,0,34.1,67.3,41685.09
Argentina,04-01-2018,27.4,21.6,24.3,0.2,30,60.8,17572.36
Argentina,05-01-2018,27.3,17.5,21.9,0,32.8,69.8,48959.48
Argentina,06-01-2018,28.4,14.8,21.6,0,20.9,43.9,48737.64
Argentina,07-01-2018,33.1,18.9,25.9,0,17.5,38.2,48785.53
Argentina,08-01-2018,37.5,21.6,29.7,0,25.8,46.8,48731.36
Argentina,09-01-2018,36.2,25.1,30.6,0,30.6,59,48404.24
Argentina,10-01-2018,35.4,24,30,0,18.5,34.6,48169.64
Argentina,11-01-2018,36,25.9,30.4,1.3,18.4,32.8,40595.75
Argentina,12-01-2018,37.8,25.6,30.8,0,24,46.8,47865.94
Argentina,13-01-2018,27.5,20,23.3,0,28.9,55.8,40587.21
Argentina,14-01-2018,28.1,15.8,21.9,0,15.9,31,47820.99
Argentina,15-01-2018,31.7,18.3,24.8,0.2,20.6,42.1,45520.41
Argentina,16-01-2018,32.6,21.3,26.3,2.1,22.6,47.2,46347.55
Argentina,17-01-2018,31.1,21.1,25.8,0,22.8,41.8,47505.45
Argentina,18-01-2018,30.6,19,25.3,0,21.3,42.5,47492.97
Argentina,19-01-2018,33.1,20.2,26.4,0,25.5,45.7,46800
Argentina,20-01-2018,35,20.7,28.1,0,20.5,43.2,47151.93
Argentina,21-01-2018,33.7,23.9,28.4,0.4,19.1,39.2,46222.02
Argentina,22-01-2018,34.2,23.3,28.2,1,20.1,44.3,47055.3
Argentina,23-01-2018,29.1,19.1,25,0,29.5,56.2,46800
Argentina,24-01-2018,24.7,14,19,0,23.7,44.3,46970.05
Argentina,25-01-2018,25.9,15.5,19.7,0.2,21.4,41,43170.38
Argentina,26-01-2018,29.3,17,22.1,3.9,22.3,45.4,38637.51
Argentina,27-01-2018,29.4,19.5,23.9,0.2,22.6,45,46835.43
Argentina,28-01-2018,29.9,15,23.1,0,15.3,26.6,46838.3
Argentina,29-01-2018,33.7,20.9,26.8,0,31,59.4,46800
Argentina,30-01-2018,32.2,20.3,26.6,0,30.7,56.2,46800
Argentina,31-01-2018,29.9,16.9,23,0,22.9,46.8,46800
Argentina,01-02-2018,35,19.3,26.6,0,24.2,55.1,46800
Argentina,02-02-2018,34.6,20.1,27.3,0,18.8,38.5,46800
Argentina,03-02-2018,35.5,23.7,29.5,0,22.4,40.3,46773.12
Argentina,04-02-2018,35.7,25.1,29.4,0.7,20.2,38.2,43699.97
Argentina,05-02-2018,37.1,25.7,30.9,0,10.1,22.7,46660.73
Argentina,06-02-2018,37.1,25.5,30.7,1.5,29.3,53.6,31769.91
Argentina,07-02-2018,30.4,21.2,26,0,17.4,39.6,46473.3
Argentina,08-02-2018,33.2,19.8,26.2,0,16.2,30.2,46346.73
Argentina,09-02-2018,25.7,18.1,21.9,0,30.1,56.2,46219.36
Argentina,10-02-2018,22.7,15.8,19.1,0,24.6,50,46091.33
Argentina,11-02-2018,21.7,10.5,16.4,0,16.9,37.1,45962.76
Argentina,12-02-2018,27.5,13.4,20.4,0,22.9,46.1,45833.78
Argentina,13-02-2018,30.4,16.5,23.4,0,20.6,37.1,45703.9
Argentina,14-02-2018,33.6,20.2,26.8,0,26.7,52.2,45572.23
Argentina,15-02-2018,34.1,22.6,28.1,0,27,53.3,42612.13
Argentina,16-02-2018,33.5,24.3,28.4,5.3,25.4,50.8,36787.5
Argentina,17-02-2018,36.7,24.4,29.9,0,21.7,40,45167.25
Argentina,18-02-2018,33.6,23.4,29.3,0.2,20.2,37.1,43508.54
Argentina,19-02-2018,29.2,20.1,24.9,0,26.6,49.7,44890.24
Argentina,20-02-2018,22.7,17,19.8,0.1,17.6,33.1,9936.15
Argentina,21-02-2018,26.8,13.9,20.6,0,17.3,30.6,44608.81
Argentina,22-02-2018,28.3,18.5,22.8,0,23.2,45.7,42432.46
Argentina,23-02-2018,22,16.9,19,1.9,21.8,42.5,32454.1
Argentina,24-02-2018,27.2,14.3,20.4,0.1,18.1,34.2,43658.97
Argentina,25-02-2018,29.1,18.6,23.6,0,16.7,39.6,44036.49
Argentina,26-02-2018,29.5,19.3,24.7,0.1,19.6,43.2,43882.36
Argentina,27-02-2018,26.1,19.3,22.5,8.8,16.3,34.9,28975.75
Argentina,28-02-2018,27.5,16.7,22.1,0,11.4,22.7,43436.87
Argentina,01-03-2018,32.5,20.7,25.7,0,20.9,39.2,43457.75
Argentina,02-03-2018,34.5,18.2,26.2,0,21.1,38.2,43150.86
Argentina,03-03-2018,34.1,23.3,28.6,0,21.3,43.2,42613.89
Argentina,04-03-2018,32,22.1,26.8,0,20.3,37.1,42855.85
Argentina,05-03-2018,24.9,14.5,19.7,0.3,23.1,42.5,42658.36
Argentina,06-03-2018,28.6,15.1,21.4,0,17.1,36.4,42465.76
Argentina,07-03-2018,29.9,18.1,23.8,0,21.3,42.8,42184.02
Argentina,08-03-2018,32.8,20.2,26.1,0,23.5,46.4,41828
Argentina,09-03-2018,32,21.3,26.9,0,23.5,43.6,41498.83
Argentina,10-03-2018,24.2,12.4,17.2,16.9,30.2,57.2,11119.16
Argentina,11-03-2018,24,10.6,17.3,0,16.1,33.8,41444.77
Argentina,12-03-2018,28.8,15.4,21,0.3,34.2,64.1,41169.73
Argentina,13-03-2018,21.7,11.7,16.9,0,17.6,42.5,41138.48
Argentina,14-03-2018,26.7,12.1,17.9,0.2,30.8,78.1,38029.41
Argentina,15-03-2018,23.1,9.7,15.9,0,21.8,40,40770.36
Argentina,16-03-2018,28.8,14.9,21.2,0,23.5,42.8,40515.5
Argentina,17-03-2018,27,17.5,22,0,24.6,49.7,40309.45
Argentina,18-03-2018,22.1,14.5,17.8,1.9,25.7,52.2,38658.9
Argentina,19-03-2018,27.1,12.9,19.3,0,18.9,37.1,40277.79
Argentina,20-03-2018,21.3,9.7,14.2,0,34.5,76,39205.65
Argentina,21-03-2018,20.3,9,14.5,0,23.2,44.6,39846.88
Argentina,22-03-2018,26.6,15,19.8,0,26.4,48.6,39433.16
Argentina,23-03-2018,24.1,14.4,19,13.8,31,58,26252.07
Argentina,24-03-2018,18.7,10.6,13.7,2.3,26.1,49.7,38534.9
Argentina,25-03-2018,19.5,6.1,12.6,0,14.8,32,39314.36
Argentina,26-03-2018,21.4,12,16,0,22.5,43.6,27163.91
Argentina,27-03-2018,25.1,13,18.6,0,27,51.5,39063.86
Argentina,28-03-2018,29.7,15.9,21.9,0,26,47.2,38916.51
Argentina,29-03-2018,25.2,15.2,19.8,0,20.9,39.2,38824.24
Argentina,30-03-2018,27.4,11.4,18.7,0,12.1,25.6,38691.84
Argentina,31-03-2018,29,14.7,21.2,0,18.4,33.8,28800
Argentina,01-04-2018,24.5,13.6,18.6,1.6,19.3,34.2,38503.39
Argentina,02-04-2018,25.3,13.6,18.9,0,18.4,36,38409.14
Argentina,03-04-2018,27.7,15.1,21,0,20.8,42.1,36255.17
Argentina,04-04-2018,33.6,18.2,24.4,0,26.1,51.5,37792.6
Argentina,05-04-2018,22.5,13.1,18,0,20.9,41.4,38127.47
Argentina,06-04-2018,19.6,10.5,14.7,0.1,14.2,31.3,30032.62
Argentina,07-04-2018,22.7,11.8,16.3,0.9,15.8,31.3,37912.32
Argentina,08-04-2018,22.2,13.9,18.1,0,16.6,31,24701.11
Argentina,09-04-2018,23.3,14.3,19,1.1,27.4,51.1,11384.05
Argentina,10-04-2018,27.1,13.8,21.2,1.6,22.2,51.5,37313.87
Argentina,11-04-2018,21.5,13.9,18,14.3,22.8,55.8,37316.46
Argentina,12-04-2018,16.4,8.8,13.1,0,19.9,39.2,37169.75
Argentina,13-04-2018,18.7,7.8,12.9,0,20.5,38.2,36608.34
Argentina,14-04-2018,21.7,12.4,16.4,0,25.9,50,36524.35
Argentina,15-04-2018,25.2,15.3,19.8,0,23.4,45.7,35759.59
Argentina,16-04-2018,26.5,19.3,22.6,0,32.1,61.6,35444.98
Argentina,17-04-2018,22.1,13.7,19.4,0.5,19.6,35.6,32460.85
Argentina,18-04-2018,22.5,9.5,15.5,0,8.9,17.3,35824.38
Argentina,19-04-2018,27,13.6,19.3,0,12.3,26.6,35589.82
Argentina,20-04-2018,28.3,17.5,21.9,0,11.7,21.2,35445.47
Argentina,21-04-2018,28.6,17.8,22.7,0,21.1,38.9,35309.95
Argentina,22-04-2018,22.8,14.7,19.3,6.2,22.3,40.7,7845.51
Argentina,23-04-2018,19.4,11.4,14.8,0,19,36,35028.18
Argentina,24-04-2018,14.5,11.9,13.2,16.4,14.7,31.7,0
Argentina,25-04-2018,20.6,12.7,16.5,0.1,18.2,32.8,17571.55
Argentina,26-04-2018,25.5,19.6,21.7,0.7,28.7,52.6,12621.91
Argentina,27-04-2018,18.7,11.4,15.8,5.7,24.6,45.4,34788.64
Argentina,28-04-2018,17.2,9,13.2,0,9.4,17.6,17107.65
Argentina,29-04-2018,19.2,11.9,14.8,0,9.7,18,32400
Argentina,30-04-2018,15.4,9.6,11.8,0,18.9,37.4,33286.46
Argentina,01-05-2018,15.3,9.5,12,0,17.2,33.8,30018.54
Argentina,02-05-2018,15.2,11.7,13.4,0.3,12.4,23.8,0
Argentina,03-05-2018,18.5,9.8,13.9,0,13.8,26.6,28891.54
Argentina,04-05-2018,13.6,11.1,12.5,0.5,11,19.8,0
Argentina,05-05-2018,17.7,8.6,13.1,0,14.8,27.7,28614.4
Argentina,06-05-2018,18.2,13.7,15.7,8.9,14.9,33.1,0
Argentina,07-05-2018,20.8,16,18,5.7,16.2,34.2,3056.94
Argentina,08-05-2018,17.7,14.2,15.5,2.1,11.4,27,5524.55
Argentina,09-05-2018,17.8,14.1,15.8,4.5,8.6,18,211.18
Argentina,10-05-2018,20.1,13,15.5,1.8,13,24.1,26827.91
Argentina,11-05-2018,18.4,10.2,13.6,0,13.6,27.7,33213.17
Argentina,12-05-2018,16.7,8.4,11.9,0,14.4,25.9,33013.02
Argentina,13-05-2018,19.7,9,13.7,0,26.6,50.4,32707.42
Argentina,14-05-2018,18.4,11,14.1,1.8,19.5,36.4,31486.79
Argentina,15-05-2018,14.1,7.1,10,0,24.7,46.8,32759.98
Argentina,16-05-2018,13.1,3.8,8.3,0.7,13,23,29083.95
Argentina,17-05-2018,16.1,9.5,11.6,3.9,20.5,40,27750.26
Argentina,18-05-2018,15.5,7.9,10.9,0,19.9,37.8,31936.26
Argentina,19-05-2018,14,5.1,9.1,0,15,26.3,29855.87
Argentina,20-05-2018,12.8,8.7,10.4,2.5,22.6,42.1,12822.39
Argentina,21-05-2018,14,4.6,8.8,0,9.5,22.7,31747.08
Argentina,22-05-2018,13.3,2.8,7.6,0,11.3,24.1,31603.38
Argentina,23-05-2018,15.7,3,8.7,0,10.2,23,31388.47
Argentina,24-05-2018,18.1,3.5,10.8,0,15.9,28.8,29354.04
Argentina,25-05-2018,18.6,9.9,13.4,0,20.5,37.1,31219.61
Argentina,26-05-2018,17.7,9.5,12.5,0,22,39.6,30390.39
Argentina,27-05-2018,17.1,5.9,11.3,0,12.1,22.7,30862.67
Argentina,28-05-2018,19.9,10.4,14.1,0,15.5,28.4,25323.23
Argentina,29-05-2018,15.1,7.9,11.3,0,13.5,25.6,11364.61
Argentina,30-05-2018,12.8,4.4,8,0,13.3,25.2,30905.48
Argentina,31-05-2018,11.1,3.8,6.6,0.5,14.3,27.7,30779.3
Argentina,01-06-2018,10.3,2.5,5.6,0,10.7,20.9,30661.92
Argentina,02-06-2018,10.6,-0.5,4.9,0,9,19.4,29750.79
Argentina,03-06-2018,10.7,1.5,6.8,0,11.7,25.2,20711.01
Argentina,04-06-2018,9.2,4.3,6.5,0,10.8,23.4,27172.93
Argentina,05-06-2018,10.6,2.9,6.8,0.9,15.6,29.2,21830.4
Argentina,06-06-2018,12.7,5.4,8.5,0.6,26.7,49.7,21818.46
Argentina,07-06-2018,11.6,3,7.2,0,21.7,42.8,30650.71
Argentina,08-06-2018,12.1,7.8,10.3,0,25.5,46.8,0
Argentina,09-06-2018,13.2,6,9.2,0,17.9,34.6,30620.44
Argentina,10-06-2018,12.3,5.1,8.7,0,14.5,31.7,28804.7
Argentina,11-06-2018,9.5,2.5,6.8,0.9,21.3,39.2,0
Argentina,12-06-2018,7,2.9,5.4,8.3,22.9,41,0
Argentina,13-06-2018,6.9,2.2,3.9,0.4,17.3,32.8,10571.32
Argentina,14-06-2018,7.3,0.6,3.3,0,10.1,20.5,22591.38
Argentina,15-06-2018,9.1,-0.4,3.9,0,21.6,40.7,30586.64
Argentina,16-06-2018,13.1,4.3,7.9,0,25.3,47.9,30568.49
Argentina,17-06-2018,15.5,5.7,9.7,0,21.7,40.7,29823.69
Argentina,18-06-2018,15.7,6,10.1,0,20.2,36.7,29806.56
Argentina,19-06-2018,17.3,7,10.7,0,19.6,36.7,30535.33
Argentina,20-06-2018,16.3,3.8,9,0,22.3,40.7,30531.33
Argentina,21-06-2018,14,6.9,9.9,0,27.4,50.4,30530.86
Argentina,22-06-2018,15.4,5.8,9.4,0,21.9,41,23467
Argentina,23-06-2018,8.7,0.3,5.8,0,25.2,48.2,25638.35
Argentina,24-06-2018,11.1,0.5,4.7,0,24.1,45.7,30550.47
Argentina,25-06-2018,13.9,4.5,8.5,0.1,21.4,41,28868.45
Argentina,26-06-2018,13,8.3,10.4,1.9,24,43.9,1032.38
Argentina,27-06-2018,18.5,8.4,12,0.1,26.6,48.2,29739.16
Argentina,28-06-2018,15.5,6,10,0,15.9,31.7,27309.04
Argentina,29-06-2018,16.2,4,10.5,0,17.5,31.3,30652.29
Argentina,30-06-2018,16.5,8.4,11.7,0,20.2,37.1,28944.52
Argentina,01-07-2018,11.6,7.5,9.3,0,17.2,32.4,11280.35
Argentina,02-07-2018,7.5,1.1,5.3,0,21.9,42.5,30753.96
Argentina,03-07-2018,5.2,-2.7,1.4,0,8.8,18,24227.88
Argentina,04-07-2018,7.5,3,4.6,0.3,19.5,36.7,7713.25
Argentina,05-07-2018,9.5,2.4,5.6,0.1,9.2,20.2,19528.41
Argentina,06-07-2018,8.6,3.4,6.4,1.6,14,34.6,0
Argentina,07-07-2018,9.4,5.3,6.9,0.2,11.7,24.1,6442.15
Argentina,08-07-2018,8.6,4.9,6.8,0.3,8.9,16.6,0
Argentina,09-07-2018,11.4,1.8,6.2,0,15.1,31,31116.5
Argentina,10-07-2018,12.5,4.9,8.2,0,29.5,55.8,29612.41
Argentina,11-07-2018,13.5,5.6,8.6,0,24.1,44.3,31238.21
Argentina,12-07-2018,15.4,5.6,9.8,0,20.3,40.7,18686.59
Argentina,13-07-2018,16.1,6.2,10.8,0.3,12.7,21.2,16359.39
Argentina,14-07-2018,17.6,8.1,12.5,0.6,24.7,45.7,31373.08
Argentina,15-07-2018,11.6,3.3,7.7,0,18.1,37.4,21919.14
Argentina,16-07-2018,11.7,2.7,6.4,0,16.3,29.2,30260.05
Argentina,17-07-2018,8.6,4.2,6.4,2.6,16.3,29.2,7556.24
Argentina,18-07-2018,8.8,4.5,7.2,14.6,27.8,50.8,0
Argentina,19-07-2018,7.8,5.2,6.8,12.6,30.2,56.2,0
Argentina,20-07-2018,7.2,2.4,5.2,6.5,35.8,69.1,5707.62
Argentina,21-07-2018,14.4,0.4,6.3,0,18.7,35.3,31753.11
Argentina,22-07-2018,10.4,3,6.5,0,27.7,51.8,31763.21
Argentina,23-07-2018,9.1,-2.2,3,0,14.4,26.6,31901.18
Argentina,24-07-2018,10.6,0,4.4,0,20.9,41,31956.72
Argentina,25-07-2018,10.9,0.6,4.9,0,17.2,34.2,32012.35
Argentina,26-07-2018,12.2,1.4,6.7,0,12.4,23.4,32010
Argentina,27-07-2018,13.8,8,10.4,1.6,13.1,28.1,6158.05
Argentina,28-07-2018,13.1,8,10.2,2.9,14.5,27.4,2636.4
Argentina,29-07-2018,13,2.7,8,0,15.3,32,32374.08
Argentina,30-07-2018,10.8,4.1,7.4,0,19.5,38.9,32361.85
Argentina,31-07-2018,10.9,-0.3,4.4,0,13,25.2,32576.97
Argentina,01-08-2018,12.2,2.9,7.4,0,15.7,28.4,32641.91
Argentina,02-08-2018,14.7,0.4,7.1,0,22.8,41,32792.72
Argentina,03-08-2018,15.4,6.2,8.8,0,23.3,42.5,27377.81
Argentina,04-08-2018,16.9,2.6,9,0,19.2,36.7,33051.51
Argentina,05-08-2018,17,7.6,11,0,16.5,31,18656.77
Argentina,06-08-2018,19.5,7.6,13,0,21.8,42.1,32732.19
Argentina,07-08-2018,13.4,8.2,11.7,3.7,28.1,52.2,3930.51
Argentina,08-08-2018,10.8,4.6,7.6,0.4,25.5,53.6,30828.29
Argentina,09-08-2018,10.8,2.2,5.9,0,12.6,26.3,29175.08
Argentina,10-08-2018,11.3,1.7,5.8,0,11.2,25.9,33819.45
Argentina,11-08-2018,14.5,2.5,7.7,0,16.1,33.8,33606.26
Argentina,12-08-2018,15.9,5,9.6,0,11.3,22,32400
Argentina,13-08-2018,13.3,5.7,9.5,0.3,18.1,32.8,7897.92
Argentina,14-08-2018,12.9,4.3,8.6,0,23.8,45,33643.5
Argentina,15-08-2018,15,3.5,8.8,0,22,43.2,33562.77
Argentina,16-08-2018,19.1,7.9,12.9,0,25.4,48.2,34442.76
Argentina,17-08-2018,18.1,8.8,13,0,15.3,30.2,26380.52
Argentina,18-08-2018,13.5,6.1,10.4,0,26.5,51.1,34227.46
Argentina,19-08-2018,10.3,1.1,5.2,0,16.3,34.6,35096.86
Argentina,20-08-2018,10.9,-1,4.7,0,15.9,30.6,35274.09
Argentina,21-08-2018,15.4,2.7,8.3,0,24.5,43.9,35457.73
Argentina,22-08-2018,17,5.5,11,0,34,64.1,34949.65
Argentina,23-08-2018,15.4,6.9,11,0,29,56.5,4131.41
Argentina,24-08-2018,13.4,3.6,8.9,0.1,19.6,39.6,33959.82
Argentina,25-08-2018,15.3,1.2,8,0,18,36.7,35957.01
Argentina,26-08-2018,23.2,8.6,14.7,0,19.3,39.2,35557.72
Argentina,27-08-2018,24.3,6.6,14.5,0,13.9,29.2,36262.04
Argentina,28-08-2018,21.5,6.1,13.9,0,11.9,19.4,36681.15
Argentina,29-08-2018,17.6,6.9,11.9,0,20.6,40.3,31971.75
Argentina,30-08-2018,13.5,4.2,8.3,0,21.9,43.2,29955.21
Argentina,31-08-2018,10.5,0.7,5.7,0,16.5,32.8,34447.8
Argentina,01-09-2018,12.2,1.1,6.4,0,19.6,36,37462.33
Argentina,02-09-2018,17.9,5.7,10.7,0,22.2,43.6,34035.14
Argentina,03-09-2018,19.6,6.3,12.7,0,11.5,26.6,37728.84
Argentina,04-09-2018,24.9,9.4,16.2,0,21,42.5,37550.66
Argentina,05-09-2018,25.2,12.1,17.6,0,21.1,41.8,37836.49
Argentina,06-09-2018,19.3,8.7,14,0,22,44.3,37890.19
Argentina,07-09-2018,17.6,6.6,11.8,0,13,23.8,37943.8
Argentina,08-09-2018,19.8,4.1,11.7,0,17.3,33.1,37997.34
Argentina,09-09-2018,14.3,6.9,10.3,6.1,14.6,39.6,25740.32
Argentina,10-09-2018,15.9,5.9,10.8,0,16.3,29.5,10131.16
Argentina,11-09-2018,15.6,12.1,13.9,7.1,22.7,49.7,8018.42
Argentina,12-09-2018,19.7,9.5,14.1,1,9.6,16.9,30617.81
Argentina,13-09-2018,21.4,8.1,13.9,0,13.4,29.5,38508.05
Argentina,14-09-2018,23.5,11,16.5,0,18.6,34.6,38651.01
Argentina,15-09-2018,23.5,11.4,17.1,0,18.4,33.8,37899.24
Argentina,16-09-2018,24,12.6,17.8,0,16,29.5,38423.84
Argentina,17-09-2018,23.1,13.3,17.7,2.7,15.9,29.9,35874.55
Argentina,18-09-2018,18,12.6,15.8,7.5,30,59,14669.33
Argentina,19-09-2018,18.5,9.5,13.2,0,34.3,66.6,39808.02
Argentina,20-09-2018,20.5,10,14.4,1.2,24.6,47.5,23348.69
Argentina,21-09-2018,21.7,13.8,17.1,0,16.1,41,35090.32
Argentina,22-09-2018,22.5,13,17.4,0.1,24.8,49.3,40575.33
Argentina,23-09-2018,16.9,10.3,13.7,0.4,18.5,40.3,24267.45
Argentina,24-09-2018,17.4,6.5,12.1,0,18.1,35.3,40871.29
Argentina,25-09-2018,20.3,8.7,13.8,0,19.7,39.6,21940.57
Argentina,26-09-2018,15.7,8.3,11.1,0.3,23.9,43.6,745.4
Argentina,27-09-2018,11.7,7.3,9,9.3,19.5,37.1,0
Argentina,28-09-2018,17.8,9.7,13.2,3.1,17.6,35.3,1105.65
Argentina,29-09-2018,21.8,11.2,15.4,0.4,22.3,43.2,34885.73
Argentina,30-09-2018,15.1,8.9,12.1,0.1,24.6,47.5,23912.2
Argentina,01-10-2018,14.1,4.6,9.3,0,20,40.3,41913.16
Argentina,02-10-2018,16.7,5.5,11.1,0,27.7,53.6,34223.57
Argentina,03-10-2018,16.8,4.6,10.9,0,18.5,38.5,42209.46
Argentina,04-10-2018,20.2,5.6,12.7,0,19,38.2,42356.91
Argentina,05-10-2018,20.2,5.7,13.1,0,18.3,36,40483
Argentina,06-10-2018,26.5,11.5,18.4,0.2,23.5,46.1,42649.93
Argentina,07-10-2018,29.1,14.2,21.4,0,19.8,37.8,39347.32
Argentina,08-10-2018,23.3,14,17.8,4.4,20.9,42.5,28590.48
Argentina,09-10-2018,17.7,9.9,13.7,0,30.4,57.6,43015.55
Argentina,10-10-2018,16,4.3,10.6,0,13.5,31.7,43102.04
Argentina,11-10-2018,16.1,5.7,11,0.3,18.5,39.2,31304.29
Argentina,12-10-2018,21.9,8.7,14.2,0.3,20.9,42.1,43200
Argentina,13-10-2018,24.9,7.5,16.2,0,21,39.6,43200
Argentina,14-10-2018,26.6,14.2,19.9,0,24.1,46.8,43200
Argentina,15-10-2018,27.8,12.6,20.1,0,17.6,36.7,43200
Argentina,16-10-2018,23.2,11.9,18.1,0.8,9.6,21.6,43200
Argentina,17-10-2018,23.5,12.8,17.4,0.3,19.4,40,43200
Argentina,18-10-2018,17.9,9.5,13.6,0,28,54.4,32873.12
Argentina,19-10-2018,18.2,8.4,12,3.3,25.8,46.8,37070.95
Argentina,20-10-2018,20.2,9.5,14.6,4.7,25.7,49.7,16212.53
Argentina,21-10-2018,21,11.6,15.3,4.3,17.6,34.2,24436.97
Argentina,22-10-2018,18.5,8.8,13.7,0,17.6,34.9,43530.4
Argentina,23-10-2018,15.7,8.3,12,0.6,17.3,35.6,22364.37
Argentina,24-10-2018,14.9,9.9,11.9,9.3,18.3,46.1,3724.93
Argentina,25-10-2018,19,10.8,14.4,2.4,14,28.8,27238.6
Argentina,26-10-2018,19.8,9.7,14.6,0.1,9.2,19.4,28530.46
Argentina,27-10-2018,24.4,12.5,17.6,0.9,17.9,39.2,40760.26
Argentina,28-10-2018,25.8,14.4,19.5,0.1,18.8,33.1,43200
Argentina,29-10-2018,22.8,16.4,19.2,8.5,18.4,36.7,34612.26
Argentina,30-10-2018,23.8,15.3,19,0.7,21.3,42.1,43200
Argentina,31-10-2018,16.4,9.2,13.2,0,24.5,46.8,32337.45
Argentina,01-11-2018,16.1,6.9,11.7,0.8,15.4,32.8,29829.67
Argentina,02-11-2018,20.6,10.8,14.8,17.1,21,38.2,20054.36
Argentina,03-11-2018,23.2,11.7,17.4,0,17.7,36.7,45748.82
Argentina,04-11-2018,24.1,15.9,19.7,4.8,18.4,60.5,37792.43
Argentina,05-11-2018,21.3,13.2,17.7,3.3,15.8,34.2,46572.14
Argentina,06-11-2018,19,10.9,14.8,0,19.2,40,46848.03
Argentina,07-11-2018,24.3,10.1,17.5,0,27.3,51.1,46610.77
Argentina,08-11-2018,29.8,19,24,0,32.5,61.2,46937.41
Argentina,09-11-2018,29,16.4,23,1.4,23.1,44.3,41468.49
Argentina,10-11-2018,23.6,13.3,17.9,0.6,23.3,43.9,41986.38
Argentina,11-11-2018,19.8,14.5,16.4,10.9,24.1,44.3,2874.65
Argentina,12-11-2018,16.7,13.8,15,10.3,23.9,46.8,6167.23
Argentina,13-11-2018,18.6,13.1,15.5,4.7,20.6,39.6,19201.4
Argentina,14-11-2018,24.8,14.5,19.4,0.2,28.3,52.6,47294.2
Argentina,15-11-2018,19,10.6,16.3,0,25.9,51.1,47875.49
Argentina,16-11-2018,21,9,14.6,0,27.8,53.3,44379.52
Argentina,17-11-2018,20.5,10.6,16,17.5,26.2,50,44880.59
Argentina,18-11-2018,22.6,9.9,16.3,0,23.1,45,38486.46
Argentina,19-11-2018,27.4,12.8,20.3,0,21.3,40.3,48275.57
Argentina,20-11-2018,28.1,15.1,22.1,0,18.3,33.1,48368.95
